title,url,publish_date,period,sentiment
Matarbari deep-sea port to open in 2026 - The Daily Star,https://news.google.com/rss/articles/CBMilwFBVV95cUxPTnpNMWJGOUR5MzZkZnVmQm1mZ09hWlAtSldVdXB0Q0pSM0VDOHVOUHNFSS0yRHRJNmttM2lpMzJYSk8wY1lST0Q2aXNpaWZjSlJCUXlyU2ZHYTlEV3ZHaWs2M3lkdWI1SXdQcHNPQURNcURLT2Q5Sk01bUxwaHlEOUdObmx0bk5Nb0ZqNFRnVndKbmxCd1lJ?oc=5,2023-01-17,Pre-August-2024,Neutral
Lessons for Bangladesh’s economy - Asia Times,https://news.google.com/rss/articles/CBMib0FVX3lxTE5HZ0FMbnVWSjBOQnhBR18xNm9qWkVGVnF5UzlITjBKVEM4NkQ1R240bHpmZzdjY1VCb3dUR0RrRkhDeXlkZFA0V3g1ZU8xd1JUbVVEYzZSamNhM1pNeC1nZk1RMXZoUjNWbkNBWUlGTQ?oc=5,2023-02-28,Pre-August-2024,Neutral
Severe dollar crisis hobbles Bangladesh businesses - Al Jazeera,https://news.google.com/rss/articles/CBMimgFBVV95cUxOTlp4cjlWVjkyOTVYZzg2eDJQNmdYX3ltRjJsQ1BmWXNDWHB5cmw4RElEM01FRDkyUFVhTS1yNjBTSHBYbTBINFBmb0tjMlMxSlpkeVlpclA3Unp6RTZVZW9TNERwTWFkeHMxX2lkVWNPRG9MRERMWmswcElmbjdCb3VCbmlUTmJDWGpGb2RONEJTay1vTnQ4Q2NB0gGfAUFVX3lxTE1zc18yT1JhS3RpWC1DcXQyM2FvVTFnRVZCZFBJZ09iajltZzBZQ0pfLTdFRDQyX2tfUU9wVlI5RVQ1R2VlZVpRX1Q4Q1BqOTdBc2lXdGdHT0FIUldvcTBabHIxODBQS3JoWFplY3dBcXN4MF9CNU9xSDd3bmRkOTQ1WThDTm1TQXp4YTVUMzdqOU82WTVCT1p3MlVuYUk2aw?oc=5,2023-02-23,Pre-August-2024,Negative
Bangladesh wedged between political upheaval and economic crises in 2023 - East Asia Forum,https://news.google.com/rss/articles/CBMirwFBVV95cUxPV0dFMnFDSkhYTTVCQmpFbnh3anRJQVFINWMzY2pMcVBSVzhzaXBhakNmNGJaaG1kQ0xNTGFnTUdsOElwVEhZN0ZYZzcwNGZTS04zNWxwZVN5Y1BTLVBPOWd6S3RwSjk3dmNuc2VwNWRmODVoejM1ZWhIcWwyRVkxeTFISlY5VWFmejA2RlRGbTB3MjFxNUFiVy1ycVhXNUFodzlhVzRia1RXdnpQbU1Z?oc=5,2023-02-07,Pre-August-2024,Neutral
What Does a New IMF Loan Mean for Bangladesh? - The Diplomat – Asia-Pacific Current Affairs Magazine,https://news.google.com/rss/articles/CBMigwFBVV95cUxOWXBkV3Jael9ad2xUV3FHMGxJOERNbEMtRzJnelVxOU11cVdjVjMxRGNYRFRpUEY5OC01QUU4WWpOekdJM3p3ZHhYSm9ROG95UU55YnJlTFdNaGVlNzAwUm1UWDRHSThPa0dmQl9FX0ZZTk9vNHREUmlXVElwYjAyUTVmUQ?oc=5,2023-02-01,Pre-August-2024,Neutral
Bangladesh reassesses its Belt and Road Initiative strategy with China as the US offers a new alternative - Global Voices,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNeF8yNFBYX3hYbWFndW5kWmZnRS1IUHZSWDJLYXVMdG9wOUNMY05jQ0JXelNuQ1NEQmdveUpnandocW05dnFjZjQ4Z0pLTVJKN3U1cHNQZlgtZVpRUDJjX1JiZjRmaTFtaDVYdU9kNXgxX3U1R2k2WlUzVkFTTC15VHdNQzRRWmhlblNldXZzRmRoZVhKZm1jWmJJQl9STHpPWnVKZ3luMGY4UVdYSDBSOG9DbFBucTUxUHVLbkpnbFc3b3lSRTVIWHE4ZkFNVWZMMzAzSmRnSnVvUQ?oc=5,2023-02-28,Pre-August-2024,Neutral
The Inspiring Economic Development of Bangladesh - The Borgen Project,https://news.google.com/rss/articles/CBMibkFVX3lxTFBmVWoxWVZfdjFvS2JSR2FNd0NoME1wRmJpdmFFNG40d2phaE1MWko0SnJrc0JxQS11cUxGbDMwVG1JLW9FM1docmF0MGVheEV2dmp0XzFsNDlMekYyOVpsVlVORmJKLWExX1V0d0Fn?oc=5,2023-02-08,Pre-August-2024,Positive
High flour price weighs on Bangladeshi economy - Grain Central,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQTFBjYTlaZ2F0UmhheF9oSllWdGJZUTFEXzZyQ3hiN2hHdWxVZmhxN1lHRHRua1RHYVRyTkJFXy1uYjZGWmNnOWMwTVg5NHdmbXlXbjNkaU9KYTJod3dabGZoczgyRTMyQ0FDaXg1SWZLMDhRY3E1aUdrOVRfQVpHeHczbVlQMTVxV0lJ?oc=5,2023-02-14,Pre-August-2024,Neutral
(PDF) Major Trends in Global Economy - researchgate.net,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOZTVaUHlNR2tLLWx2YmptMlZFT3lUWDR6cUp0RW1HX3RfS1J5YjAtaWxaQ19LUmVCTmhUdHBiUnVCNjFHX0VGRG1YUkozY3E0b2x1Y2VjSkpwN0VzY0piOW5NZnZyaU90b05YUzNCM1Y5VzNWS0pEQXNUb2NpY2ZDNTZOeVdNMmlC?oc=5,2023-02-10,Pre-August-2024,Neutral
Bangladesh ready to topple China as top clothing exporter to EU - Nikkei Asia,https://news.google.com/rss/articles/CBMiowFBVV95cUxNQVNuYi1BSXBnVVBmUjZtSUF2Y1pxZndZbHotYVBZeVI5MWtrejRhZzRGMkFJeU9jQ00xaDNLWl9OSUZ1QklPbXJkcTBKc1Z6a09OUlc2RjBFYVB2NzBCQW5iSDliR2RfVXdlS0JzbFhlZGhybWZuVThKTzQ3SmVRSDh0LVE2SGtIbEo0UDljVDVkRGFCaXZ3ZEdwNEFGNUxGbVNJ?oc=5,2023-02-17,Pre-August-2024,Positive
Is Bangladesh facing an economic crisis? Not really - Scroll.in,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNZ3NBTnNqc3VFVHFSa1Vzdm9ydjFSZzRETEpCTEtkNW95RU5BUHdaWGxTdGZVYmFwOVVPOVZQejN1TUFiVEt0Wm5LOGlPQk5YeXN3UFZRN3FRdzdxcGZBM1RUNXdVenhkcVpPRGhKODZfUENjRTFqRVdMZHNiQ0ROTnN0UkxhSndTekZF0gGQAUFVX3lxTE5SMkthS0w1RmNtRXVfRDBZYUxFTVBJNzhCWTRwajZPYjhTQnZqcktmX013R0xwdUpUSHNuckRzcVk3RmxGRVhzMnZYVE5FeGh3cGF2bGlLelY5al8tcFY1UzRERGRmRmdrb2lrZGU1TmVEOHZXbUoydWR2MUk4cE9qT2lROEFKX09CdXVRbDdXSw?oc=5,2023-02-19,Pre-August-2024,Negative
Bangladesh's GDP grew 7.1% in FY22 - Dhaka Tribune,https://news.google.com/rss/articles/CBMikwFBVV95cUxPcTNwYUxsNTk3eWJBdkRaemZuZW13TE01RjdhSjVUTmVuM29obmZqOGNPOEpuS0xSU2dDeW83dkt5N0pnWF9YZHRkVkdrdklORW5vUUwzRFh3UHZ1b2d5c2lMRkZ2MU1RcV9hUmlReXdVQnFiWXRBU0trLVl1X1FVaHU4NnBza19NYWxsMDZzOVlxM3PSAZgBQVVfeXFMUHFQMnozeFY3b1FnVFJ5U1hpdEUzbEdhdldlNmJ5Q3lwTGJkcm91dk9TVXdjV3U5V3pZY29WZmlvWjdBV21WOUVoNVVIUVBtZ1JhX1hTWlhKUHZSNmFJdFVTaXVGVXdDcV9NWlFUMHFNbkplQXBDVjBTUlV6MmNGbGJXZ1hDUjVfWVBYam1mWkMzRmRLcE4xdk4?oc=5,2023-02-06,Pre-August-2024,Neutral
"India’s economic rise vs crisis in Sri Lanka, Bangladesh, Nepal; here’s what India did right vs neighbours - financialexpress.com",https://news.google.com/rss/articles/CBMi7wFBVV95cUxPRzNOYWxJd3hJZFNzdkgwbkpXRGUxQjNkamF6VnQ3VEtVZFN1YlFESnlLUFdhYWMyTE41RnlOTlZ4ZWZtal9MZHpDSkxpVVVvVTlrZWZkTVhTOXpnUHg5UEJ1enR5YndoRzJJM0hzYV9naU5Bb3l2aXY2WkpZT2RVak5GRm83OTJycHFnb21yUjVSLTdLUlMzS0diZGhIV1pTS3BTZEdnNHoyN3dIRHpGRGxJcFh1a0Q2ZVV2dXZ3YmdleTNnOGhoWXowTmhsM0c3UDZGVXd0WmJULWItdXB1bjhELVZRX1p3OG1JeF9iTQ?oc=5,2023-02-10,Pre-August-2024,Negative
Building Bangladeshi–Australian ties for regional prosperity and security - The Strategist | ASPI's analysis and commentary site,https://news.google.com/rss/articles/CBMirAFBVV95cUxNS3BhRDRVRXdjdS16UVd3dDZ6VEtYV3VkdHhXNHlGdVV5RUhZS0dVM0M4VEpoVlRrLWdZVDcydXEzekNabVlCV0VUZTk4YVNGdWwyWmFHdExVazNjdEEyd2xqSUctN05STTRvdEE2RTZ3V2w4R1N4dUI3UGFlUTdGbjZlSGQwakdEc3FaTzBQcVl3OVRacWs3T1o0WVVxcE9NallqdERldDFRMFhP?oc=5,2023-02-21,Pre-August-2024,Positive
Bangladesh Reels Under Economic Crisis and Political Unrest - The Diplomat – Asia-Pacific Current Affairs Magazine,https://news.google.com/rss/articles/CBMilwFBVV95cUxONnBCU1g3NkZ6eXhJQlJnUFdMbC1qRnFlTHNGUXhzX3U4UVJmSFhBTkU4OXIxT2dWQ3dVSEJla1k3RnpMcmh5WEVTOW1DWS03RWF6aG15M1RKWldIVWh2NTFON2llVTNSMGo2LTlRN0R6NTlKV1N4VlVJdkd4aVNhbm5BR0xSMGxZek9lb0tEV041TG1remhz?oc=5,2023-02-03,Pre-August-2024,Negative
IMF loan is a respite for Bangladesh economy: DCCI - Prothom Alo English,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1XYXdzU1ZVVUtfZGRpckw4SFV1ZG1qRnlLU3d1UDZGVmZ3TUpwQnhfSkE5eS0zUzZaN2dfZ09YVHhGbzNsTXZrNjRvcVJVN3VZTzZncXdtV1BBLV9haUxTNdIBbkFVX3lxTE9SQ2tXNm5fWUFaVHRfNFozamFwLS1QamJXLXRGNGFrTVVOQXpUdzF1UmdKNmRYRWhkeUxfYmExRzVyc0dZX3lBMmdYbl8zVktieDJsY0gzRGEzNjlkR2RVbUtfbVdGUzdpMmJQb19B?oc=5,2023-02-01,Pre-August-2024,Neutral
Making private sector a key driver of our economy - The Daily Star,https://news.google.com/rss/articles/CBMi1wFBVV95cUxOOElQM1oyRU5EY1daMmZJV1o5MW9USHNCUkhPQjdUeFZ0YlJ1OWRCc2h5SThBM1d1Z3hYR1gwSGVtZVR5NnRqUU0tWF9rWFMtaWtmV29fRFhRMDJkQWh3ZWdDelhobHZGQjVVMnpOUlpvdUpfSVBpVlB0bl9uQk12NU95NFB5THJDWThoSFdfc3lpLVlWbVh6SUtBNXVUSW1SbFpNQ2xRQS1CQm0zeG50VDN0VkVWS0FId3Y2R09TS0Y5bExlZEhDZ0x3SWVhNUUxQnY5UVdJdw?oc=5,2023-02-11,Pre-August-2024,Neutral
Reimagining Bangladesh’s Economic Progress - East Asia Forum,https://news.google.com/rss/articles/CBMihgFBVV95cUxPakdUVUlaQ21GMktjcWRKRGRHVEJpcDRDdUdRNVJRN1dBb0tEeWNKVTE5ckNlVGJ1dG5QbEVJVkFTUzN1SENId3FORjNXd3BfYkFUS0dtejE4QmJhWVlvdmFjVUlCV2tvUTZDeENFUl9vYWI2Yks5WTRhZzlZMjYzWEJIbV9Ndw?oc=5,2023-02-25,Pre-August-2024,Positive
"Insurance penetration, technology adoption, & economic growth in Bangladesh - The Financial Express",https://news.google.com/rss/articles/CBMivgFBVV95cUxOSlJXeFE2RHBER2hzR0FPZDhjMkxSVE5wbk0yOUdHbzdqOEZVYWxPMkFiNTlHd21BajQ2TDQ5c0pMOGN0bVp0eGYtYVFwNmRfUHBNSXFRejd0T2JOMmw2VUwyVHJ1OFh4X043N1pPT2dNZWtVT1NQNnNSd3ljQUN2QUNRdmRZaGVTb0ZOR0VaS2c0WUZ0X1hTWm5sVzBnRVFvMXI1UTF6QWMtbHFzLXZ6VFRBQXNpOEVodzk3SzhB?oc=5,2023-02-28,Pre-August-2024,Positive
"IMF's $4.7bn Bangladesh loan not a cure-all, analysts say - Nikkei Asia",https://news.google.com/rss/articles/CBMikAFBVV95cUxPQUxjRTdkVS1feGZfX1Zkb3QwcTlPb19pQ0ZLS2NyT3QwYkNNblVyQkdPczcyMnloWS1STXo3TktOUVJzRVg3UFdEekNYWlhUQXQ2R0pERXhiMWhPZUFjbE53QWY0NkVoVWh2akZ5YkxyVjBGZ2diekNudU9kZWt5eDF1bi1oN05FNnVTZW1WWlQ?oc=5,2023-02-02,Pre-August-2024,Neutral
More attention needed for the agriculture sector - The Daily Star,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNd0NTaGdHWmRfOFNmYnZuX0tLWlNOUGFtRUtqYzRXcWR0ME41MExEX0M2THJZdm9Ca3hicXR5cDNmQ21OUHVTdDdFZDQ2aHpBWjZTRnE1RzBCNnZsS3ZETEVVVHlnckxMNllyQWVLb0dCR1lCeWdJYmFRU0JWYnpTbmpfLU9YNU1HeEU2dmtjMUh5UEFMYVgteFhBdTNOTm5PbFU3LW9HeUFXOWZGUkdtS2dzQmF5OW9TRWpUa3M1emlRYXdmelM3aUF3R1BDVWZnWHdMVGFuQQ?oc=5,2023-02-11,Pre-August-2024,Neutral
How long will Bangladesh ignore its maritime area and continental shelf? - The Business Standard,https://news.google.com/rss/articles/CBMisAFBVV95cUxNMUZIaHJtcVFBU290OXlicmtvMmh4cHljSVNXMnI1NzlIRjFHckFEZkZlMF93NkJBTXJFREdsOGdfNDBNR1EtV0JrZ0MxZ2hUWlBYV3lYOFllNXJiRzVJRThlSVJaVW9aVTZ6QkdDeHM5RE5wYmt2Qm5wQXpBVHNZLVZJUVBiNGV4TEF6Yzg3RnJkbGxJUURxenlYeGVENmtXSGwwZ2w1SmpSRVpkd1ZsddIBtgFBVV95cUxOZ0JycFJreHZpODFzdHdUd04zVXhibVlZdjhxazZfYnQ5ZUVHUGtSU3M2VVZHajNhc1ZQSVB5VV8xQTYwYV9QRjBJdzN3MHFJb18zZU5QaWVQcmxMSmNpR1hkRjg4RVdldk9WX3c4ZFQ3dTNTdmU1a1VmdFJRRFJ5MktDdlVid19MQU1PVFNJNVFIS3BueGZ0UkQ5NnhadWNwYmlfSllTN2pwalBqeDdRZkxYVE1Vdw?oc=5,2023-02-12,Pre-August-2024,Negative
Will Bangladesh's energy subsidies finally take a toll on the economy? - Dhaka Tribune,https://news.google.com/rss/articles/CBMimgFBVV95cUxPbFNZcElCVm11UGJTaFZHb25GOFhnVVlKQ2VqX3FPSTJDRlU3MmxldjdKeVVROFEyZm9TWUlZNjdUR0UyZ3RTS2k2NmxHMHR5aFdja0Q1cE51VnZ6QVRPNDBtdTE4bVB2T0Q0TnhPLWtZUTExXy1qa3c3SUdGemg0VGZLbWYzM1JpYm5naTQ0MmpUQkUwOG1IS2130gGfAUFVX3lxTFBOWThzaXJ2dEFlNlJnYzdERXVFV19HYUlzc29NV1BRNjdnc2RBdnRSdmU4VUxIMngxMzFNY1QyWW5ybENhaHRYZXpNV2xSQ1NrT2g1Mmx5Sk94ODQ4NEc0eDNmRFFZbkcwRWpRM0R6LU9TZ094VGhiaVVnT2NCdmFzMENTLS1wNXpWWGpXTnF1UXNCUmp2RjItbnVSdkp0RQ?oc=5,2023-02-26,Pre-August-2024,Positive
Bangladesh & UK deepen trade ties for mutual growth & prosperity - Fibre2Fashion,https://news.google.com/rss/articles/CBMiywFBVV95cUxPYVNmVGpfSTZ2WkRrTDk2NjZRVjdUUy1sY0ZkczRpOWd4LWx5OHkzZ3FmSnRpdHljT0lWMlFYWWRRQmRJNWxHbWpWOWNKZFRNVFVKSHV4cXJNQnJYR0NPNTZrcWg4bHhIRUU4UTVmNU9IMUNJY0RxN0p1QzluMmhqaHFRTzZqdlpuMHc2T3BfcTJjN0dXOUNacmhFZDJZTXVHbDIzaHZGd05zaE1EcDZmZmRMN1NrUVhQNU1CNjdGWk5teHl6T0U2M3J3QQ?oc=5,2023-02-21,Pre-August-2024,Positive
Why is Bangladesh facing a dollar crisis while others are not? - The Business Standard,https://news.google.com/rss/articles/CBMimwFBVV95cUxOYkFqcTExenZrUXphVjV5MzMyR2U0QVRCUjZnSVB1eldZbVRVMjhYdzc5SmhkM0JBUEtrTVpienM3eFBZTGZzaGVsMmlLMW1wSmd0a0JVemktUFZGRXB3SmpRdk13MURxbjJrNDZIZkdSaUQzMUhRaGZfVll2Yk80eDRVZzR4cnRJdjNHcnRGV1k3ZGFVMGpxTmlaSdIBoAFBVV95cUxQN1pTVEFWQTM3UEk0Zk1YdEVrVHpLUnlrT0NlbzdEQnlXWU5yckFNTmVEOHQ5bEY1c3gxcS10WkhnOVBLR21mUWZMdGVZeFVpVTdGTXpfZjRSQ1Fwa2pzbEMtRWc5NjVmRjhYYzgzU2tZdWNBZWE2aFRZbU1KdnBsMDRwZUNCUDBpSDRnTkgxcDBTYUVuLWl5Mk1HYms1SUtS?oc=5,2023-02-19,Pre-August-2024,Negative
Bangladesh can avoid the middle-income trap yet - The Daily Star,https://news.google.com/rss/articles/CBMisgFBVV95cUxQQzRKUHRmcXFXMFZvSjZiRTFETFNybU5rN3ZFeUFxbEJEWWxFZjkyT2ViUTRTR1RobEdGVVR2bU9mWXJsekhGbXgtWXFUaXBRY3Q1OW1BdkVKRTg4eHZsbFRkd2xTYzhzVlZQbmRkbjl0M2RFcE01YjdnTGpUd2pXX3JwbkViUWhtQV9QY1NORFVYelVYRkMybkFreV9McGp2Nl83cVZZZWUtSGhCQVdfV25n?oc=5,2023-02-07,Pre-August-2024,Negative
IFC to invest $5b in Bangladesh in 5 years - The Daily Star,https://news.google.com/rss/articles/CBMilgFBVV95cUxPeGZfU3B0ZkxWcnQ1U0FLNFNzekZBSXFtNXBWc1dycXBQUkJHRmE3Z2ZhUzdHTk1UMmxlSzFUVnR4NE8xS3dlR0pVMHRpTjNBdXVXTElCWkY5UkI4VVh2bkRZcjRTNlRzdHVNaW56cDhBYjlvRHg5UlVrVF9LZWFBUjA3VWhxcWZhM2VabGdlTldhMXAxSHc?oc=5,2023-02-23,Pre-August-2024,Neutral
One in every ten garments exported to the US goes from Bangladesh - The Business Standard,https://news.google.com/rss/articles/CBMimAFBVV95cUxNblZuajNiUl94QWNFOHR6WF81TnZteENCcnNRMnRXM2lfSHg2cmRXSlZ2SGNFR1cyd0FQdWRjbjJpVVpnY24tZGtjcGdfNE1nUGpoTW9KNnNQWFVvVUI2V2Q3ekVpMi1keEhmVDZ0a1dYWHBLSHdUbGZGcWZYYUpFa1lRaFpHcjJBZmhSVG9oRFlXZDdQVWpsM9IBngFBVV95cUxQSDh4QnFvamhjUDhXSFozLWV5LTV0TFVaMkZIMElUNDVQdHVLNEl4Z3lfWFBpcW84bm1GMEVZWkIyS01GWWQ1ZkRacHloRVA4X3oxSUxGdlUtbzdwUHFFbThsakkzNjdiTHRzdVIySFdoaTdfNUMtVjZpTTdHc1JUS3dGRkhIRVp4MUNlRnplTHo1d1ZfZ2NwM0JRU0R6Zw?oc=5,2023-02-10,Pre-August-2024,Neutral
Where is the economy headed? - Prothom Alo English,https://news.google.com/rss/articles/CBMiZEFVX3lxTE1Ea2lXdFhfVFFZcjNEVDdTWmxMTkR4TVpMYVg0MDVnb1RSYjNVM3hmUU5kdFZaZk44MUN3QTJfckMtNDRhUHhybHpFQkFyUXRoMkUta25nb0dqRTRMemxXN0dEc2rSAXJBVV95cUxQdmNOaVdSSElFcXlWSVU0OUVpNFJNNlJtclB6T2F1d1JuLUxFN2NlOURIV0FCdzVibFBkY0d3VDA5dWNJTkxIa2d1SG5ZLXZYZ09TaGl6T2E1cDRndjhnSXZhazNxRzBmZ3l4QVI4ckQ0YVE?oc=5,2023-02-24,Pre-August-2024,Neutral
"Remembering AKN Ahmed, an iconic central banker - The Financial Express",https://news.google.com/rss/articles/CBMisgFBVV95cUxOd3RWeDdGeUJWR1g4eWFVWkpZTE5JVTNjUUhxR2t4bENkTjloZFpFT2JWR3M2VHNERHdjbmxhc2tkS1VreXE2VXdPSTFnX091SG1oVUlTZlc2UUw1bENCSC1DWHc1dVZKQUpzWVBMcFVibWd6dDgxRnJOOUJkVDdvUkpXVU52MXY0cVVFWDFjR0RFaUlzbUp3ZC02ejFfWHd2eXpXVl9kLUx5a2t3RXVpVW130gG-AUFVX3lxTE9haDhvQV9EYnFMOVNIMENpRE1MMGsxWExXbmtGbTJLOFB0MkxCbmZBcnV3c1E2TTRfY084Um9EMVdublB1aTFTYnBPdW9rOXdTa2FGc1pBejJQa3VramQwMnlIUktrRGlsMEVyS1FtMzRCLUpPb0ZsU1ZVcEl3S0xuNXRMX3VSSlRRMDZBU3dTRXBYdjZHQ182TWlSekUtSVI5MU96NlZJaFNxcG1TRi1XNzVIR2pheHVCT19OOGc?oc=5,2023-02-26,Pre-August-2024,Neutral
Garments industry slowdown is key 2023 risk for Bangladesh - The Business Standard,https://news.google.com/rss/articles/CBMimgFBVV95cUxPcThMb05lX1lGYVdGVW0yMEhFeVVIZXcxVGdnak5FakFrdnZNYkFnUF9XRG13amhIeDZXT1pYYXJtWDN6RmxZd1JmcGpLSUF5V1ZBUjhpTXg2YUZZUXFoU3BmZFdnY2hPRkhXMFZUOTJqdWxlTHVZdWZqTXJfdnh6aG1FVTRVbVEyU184NUtsTnNwRmVFVUVjclR30gGfAUFVX3lxTE1vYzExT1EySU1kTXNlRW1HZGVmbndaZXBUWXFydlVyWWR3bVVnM3diaXlRbC0zc1dGaDNGQ1J6dTNEV0sySVlLS1ZwVjR2WXdBTDNlREpwWV9pZ1dpUmdQdmRVODEzeUM2YW04SmlkNEZVY2pXeVdmc2NQdUVvZ0N1VGFjbHNXbHpaUGhnSEhFb2xYR1ZlVUFSU2lIQWZuRQ?oc=5,2023-02-10,Pre-August-2024,Negative
Modi's patronisation of Adani and its cost for Bangladesh - The Daily Star,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNWVdIRDdNeXNmRDhIOWZ6S3B3RTRLSUtzVnlrMEFEc2kxbHRNQWZ0WEQ2YldRaE0wc3JkMUNkS1dZSTBIRmFfYlVlMXJlVG5QbFR0YWFEMGZ0bzVoSWZUbGYwZlJIUUtPMnFkWUxwNjdjTUFNeVlNNkxIVGZRNU9IUHB0NDFJUjJOWFRjekZaSENEZUU4d1dwU2FKUkJ0dEhDTjZCNk01N0I?oc=5,2023-02-02,Pre-August-2024,Neutral
Why the govt should take appointments at the Bangladesh Competition Commission seriously - The Business Standard,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPOW9DaGFwUks5T2o2eEF3RmRyTmJvMS1vdTUyX2ZVQXEwb1VmckNBdEZjY0QtR25ZMkJ0ZmhHRGRyTzRNMGZRRmgxdU1sRXFIdTJSb0I2RlF5RGNXVlhYdklzSkJ2S3lTRjVpeklxQk04NVMxRmhMSGZfa1A4ekp4X183V2Vtc0dEQ0Ryd1Z0V2pLSFVLLTV5MXFYUE9TczY2NHBHWF81cEQxVUlXQUR4N011ZlFjQU5L0gG-AUFVX3lxTE9vZlVKU0tGUGFTbmx6U1hqbnJwc2FFeHAzeDQxX0hzYUNxNHZ5U3FRVnhJd3NaRzVlR0VDT29SNEN1ekRyNnVrNDY1ME83Vlp2aV8xbGE5MzM0LXJFakxLcDR1XzNxbGdOcWd1ZUIyRWR0eWxwTzFxbkJXeVpzLVExeE5KdkhsbC1OSUNtcGh3T1FhZ0QwT1lmRVY0eVlOT2RmMFptNkdQSmdBUjVQQjFiRzIwM3JKVmxQR0NraUE?oc=5,2023-02-18,Pre-August-2024,Negative
Ever-strengthening India-Bangladesh relations - Good Morning Kashmir,https://news.google.com/rss/articles/CBMijwFBVV95cUxQVmIzMVlfY2lRc3JpLU1iLTd2RTI3Wm85TnFTWEF4RG51Z25rQkd2VkFETFVtcTBuQ004YWJrQzdiUFhUdk5lODJQTWxuQVdCYzBGeHU3YnpJTzliN1NSWWVKN0ZiV09BM1l0NVozRm85V3pRRWpHRDgzT1pFREd2cGxyOGhsSEVJN3JBenlqbw?oc=5,2023-02-02,Pre-August-2024,Positive
Edible oil to others: Adani’s growing footprint in Bangladesh - Prothom Alo English,https://news.google.com/rss/articles/CBMiW0FVX3lxTE41aHRZRUl3RWtORDNKOTJzbVdzaVl1Z0s5ekxvVnVNT2RxWU55c1A2TlBnMUowR3ZCOVZaRDg0dDEzNjNaX0NGbzBxT0dUbVdDZmdwcXotOWUyM1HSAWhBVV95cUxNQ2FWSUstbUxIRFVNc2J4b20wajFtZUs4NHNtODdBMkZPTi1hM3lyVFBJWDloQzVXdVpVMnNFb2s4MWY0SGtiSWNDM3RTS0ZjQlFWU2dtaGlTNWctX0JabXJWTnlsWHRpaQ?oc=5,2023-02-23,Pre-August-2024,Positive
"Russia, Ukraine now major sources of wheat for Bangladesh - The Daily Star",https://news.google.com/rss/articles/CBMirAFBVV95cUxPTzZERGVGMDFzandFb25HQjZabG1lZDdEWGVER3hiRGdnZlo0VHJtWGhyNlJtRzlZYlBEeUlqYjFhV1R6YUhhVG1kU1JnWktSYXU5U1ZwV2pkTlVWdnNCdkZ2dzczbXJiX292VG9HNXNLWmZ6cjR2RGlYMmoxeFlnRWYyZ2g0M3FvRGMya1FIRVFFSWpaYlBIX0cxY2pqVW9NOUNkd0p0YXk2OTV4?oc=5,2023-02-19,Pre-August-2024,Neutral
Bangladesh – UK Trade and Investment Dialogue 2023 - GOV.UK,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOX2tPVFlwYW1YcVM0WXlSaUFLNmcyOERhWXdWdFZvZ3dUMjJULTNIQ2RRb2FtaUE0c0JpZjFBaFFOU0xXRXM0RWJ2TTlNMFFiT1lHWGVGSzctSjdSV2FFSm1jVmJjZXIwa0MteVl6YkRqV1p4dU5nWDhEYzRqY1dIakFBS19kbDlyd25V?oc=5,2023-02-19,Pre-August-2024,Neutral
Bangladesh made over 10cr handsets so far - The Daily Star,https://news.google.com/rss/articles/CBMiogFBVV95cUxNd2tIdFU1VUtVWTI5MjV4d1cxLVl3eUZXREVwaWh6YmtndFgzVG5YbTVVdVFfWUtLZC13Rm1aVG9GWFAtNEN3TExPSjVucEdMYVhiSHMwd21aM3RDbkRMajFKSjdnLXNTR3pvellDRkZyUWcwRTJXR28wRXRZc2JzRk5JTHBCaFRqbldwUWNIaDVHS2pSSnhFQkdQVUx0ak5BbWc?oc=5,2023-02-07,Pre-August-2024,Neutral
Overcoming challenges of LDC graduation - The Daily Star,https://news.google.com/rss/articles/CBMizAFBVV95cUxNX1N5bjVqa25TQ3p2ajFoVkJwU0NKaGR6THJkMHBIQUdvRTJpcEQzUnNnVl9rV25KNklVbmFKX0xFWGM2SXdwM01KVTBVcC1JVXA2bklPS1hELXpMRjhmc0EwaUE3SW1kNFh0RnhGX0VFSjV5aHNHTmFuRDNpLVY1S0tCekdnaDMwRHkzcHlhVW56SVp1Sm9rQkNGU0tqYnFmckVoYnlvMU9YbXlXMmYybk0xMnBEQUdiOE9OcjR1NmtKcWEyMlV5RkZtRkg?oc=5,2023-02-11,Pre-August-2024,Positive
